Metadata_JCP2022,mean,std,count
JCP2022_805446,5.17661,0.8148239,5
JCP2022_804788,5.1765223,0.7598822,5
JCP2022_800543,5.1764374,0.7554474,10
JCP2022_803292,5.1755843,1.2731969,5
JCP2022_800148,5.1747613,0.720186,5
JCP2022_801219,5.174699,1.350763,5
JCP2022_807448,5.1740336,0.86242646,5
JCP2022_806066,5.173724,0.6752333,5
JCP2022_807698,5.1736856,1.2188966,5
JCP2022_803349,5.173681,0.8910811,5
JCP2022_802590,5.1734366,0.6022268,5
JCP2022_803776,5.173433,0.63043594,7
JCP2022_801904,5.173351,0.40595835,5
JCP2022_805656,5.1730814,0.72574216,5
JCP2022_807602,5.1730623,0.6950396,5
JCP2022_807032,5.173013,0.39299023,5
JCP2022_801253,5.172817,0.90125823,5
JCP2022_804462,5.172676,0.63372713,6
JCP2022_802333,5.172329,0.9592229,5
JCP2022_801234,5.1714926,0.6543199,5
JCP2022_800897,5.171234,2.1628695,5
JCP2022_805175,5.1711335,0.66361076,5
JCP2022_801081,5.170649,0.2601471,5
JCP2022_806309,5.170581,0.8519669,7
JCP2022_802897,5.17056,0.6826554,5
JCP2022_802981,5.1704497,2.1475875,5
JCP2022_800006,5.1702952,0.23355582,6
JCP2022_805430,5.1702094,0.95041037,5
JCP2022_806131,5.169432,0.96210974,5
JCP2022_802361,5.169324,0.87058103,5
JCP2022_806385,5.1692405,0.2550697,5
JCP2022_800359,5.1692057,0.1659461,5
JCP2022_804817,5.1691437,0.48722497,5
JCP2022_800814,5.169135,0.20032363,5
JCP2022_804308,5.1690736,0.83104765,5
JCP2022_803337,5.169064,0.7657585,5
JCP2022_803365,5.1684504,0.7619367,5
JCP2022_806916,5.1683135,0.9288612,5
JCP2022_806550,5.1682367,0.56996006,5
JCP2022_806344,5.1681776,0.4871037,5
JCP2022_801952,5.1681323,0.72386396,5
JCP2022_803758,5.168092,0.38653654,5
JCP2022_802357,5.1679683,1.060512,5
JCP2022_801569,5.167846,0.6918362,7
JCP2022_806315,5.1677766,0.44855595,6
JCP2022_806906,5.167427,0.592873,5
JCP2022_804557,5.1666765,0.6128396,12
JCP2022_806212,5.166663,0.76278836,5
JCP2022_807298,5.166442,0.7158789,5
JCP2022_806198,5.166161,0.90575343,6
JCP2022_804548,5.166129,0.36214846,5
JCP2022_804777,5.1655264,0.4562433,5
JCP2022_806048,5.1649966,0.34827057,5
JCP2022_807489,5.1649637,1.2652594,5
JCP2022_806651,5.1648984,0.54128706,5
JCP2022_805119,5.164838,0.63557756,5
JCP2022_804276,5.1646433,0.658541,5
JCP2022_803374,5.1644974,0.59991074,5
JCP2022_800927,5.1644874,0.5418417,10
JCP2022_805477,5.164386,0.32058412,5
JCP2022_804534,5.164298,0.3688024,5
JCP2022_801046,5.1641073,0.66197276,7
JCP2022_800149,5.16383,0.5787263,6
JCP2022_807147,5.163717,0.55564195,7
JCP2022_805829,5.163411,0.54612875,5
JCP2022_804863,5.1626825,0.7165141,5
JCP2022_807649,5.162463,0.28817472,5
JCP2022_803373,5.16205,0.63781375,5
JCP2022_801803,5.1617484,0.36596307,5
JCP2022_802450,5.161745,0.13167459,5
JCP2022_801141,5.1614847,0.3401405,5
JCP2022_803878,5.1612806,0.69551706,5
JCP2022_804546,5.1611543,0.3979524,5
JCP2022_802873,5.1611514,0.96803594,5
JCP2022_804166,5.1609597,1.7138239,12
JCP2022_800800,5.160942,0.50761783,6
JCP2022_800103,5.1606193,1.1527352,5
JCP2022_800984,5.1600575,0.6649444,5
JCP2022_805283,5.1593447,0.5753499,5
JCP2022_802887,5.159295,0.8857294,5
JCP2022_800285,5.1591115,1.4790176,5
JCP2022_807501,5.159061,0.8393953,5
JCP2022_802554,5.1590476,0.41779867,5
JCP2022_804316,5.1589684,0.53804165,5
JCP2022_804603,5.1589217,0.7658617,5
JCP2022_807916,5.1587424,0.35749912,5
JCP2022_801579,5.1585956,0.894044,5
JCP2022_805270,5.158525,0.9713057,6
JCP2022_805320,5.158505,1.0168431,5
JCP2022_801768,5.1578245,0.43116343,5
JCP2022_807419,5.157767,0.40595198,5
JCP2022_807452,5.157611,0.79799074,5
JCP2022_801257,5.1570497,0.7553453,5
JCP2022_800458,5.155486,1.4488031,7
JCP2022_800253,5.1553645,0.8213978,5
JCP2022_805541,5.155138,0.789411,5
JCP2022_806206,5.1551332,0.83899444,5
JCP2022_803569,5.155063,0.9268566,5
JCP2022_803083,5.1549487,0.7252161,5
JCP2022_803072,5.154908,0.6428102,5
JCP2022_803387,5.1544952,1.3312387,7
JCP2022_802792,5.153501,2.1814172,7
JCP2022_803561,5.153429,0.8828171,5
JCP2022_802413,5.153258,0.5414573,5
JCP2022_807270,5.1530743,0.9108167,5
JCP2022_807324,5.1526256,0.3401538,5
JCP2022_804176,5.152509,1.3187798,5
JCP2022_803185,5.152261,0.6329365,5
JCP2022_806794,5.1521635,0.8433423,7
JCP2022_807433,5.1517487,1.4721192,5
JCP2022_802328,5.151374,0.96846265,5
JCP2022_802937,5.1512914,0.82079124,5
JCP2022_806539,5.15084,0.43564364,5
JCP2022_805832,5.150331,1.0317125,5
JCP2022_803559,5.1501217,0.7760322,5
JCP2022_807432,5.150098,0.34775966,5
JCP2022_805810,5.149849,0.49990687,5
JCP2022_804450,5.1495805,0.56679463,7
JCP2022_805580,5.1495476,0.3062521,7
JCP2022_801673,5.149495,2.1601524,7
JCP2022_803912,5.1494703,0.66409576,5
JCP2022_800329,5.1493807,1.2612342,5
JCP2022_801710,5.1491866,0.41046935,5
JCP2022_807309,5.1491346,1.8835882,5
JCP2022_802513,5.1491117,1.0872333,5
JCP2022_806865,5.1491036,0.4582971,5
JCP2022_800044,5.1489387,0.57131565,7
JCP2022_800557,5.148365,0.79436564,6
JCP2022_804615,5.148337,0.87879664,5
JCP2022_803032,5.1480865,1.492797,5
JCP2022_807183,5.1478844,0.34574634,5
JCP2022_802963,5.1477356,1.782494,5
JCP2022_803412,5.1473894,1.2701764,13
JCP2022_805678,5.146862,0.42947945,5
JCP2022_807830,5.146388,0.6987219,5
JCP2022_803283,5.1461134,0.49271443,5
JCP2022_801105,5.14599,0.5656954,5
JCP2022_801412,5.1459246,0.3613376,5
JCP2022_800119,5.145685,0.88620204,10
JCP2022_804998,5.1456785,0.44543234,5
JCP2022_801504,5.1455398,0.4776361,5
JCP2022_804789,5.1453934,1.108032,5
JCP2022_805625,5.1451845,1.1111871,5
JCP2022_807760,5.145176,0.35612333,7
JCP2022_805584,5.1451416,0.6199132,5
JCP2022_800695,5.1451283,0.32121676,5
JCP2022_807890,5.145083,0.60915875,5
JCP2022_800415,5.1443777,0.84387153,5
JCP2022_800550,5.1442795,0.9506034,7
JCP2022_806398,5.1439204,0.7100012,6
JCP2022_804200,5.143882,0.79474473,5
JCP2022_800587,5.1438384,0.70802873,6
JCP2022_800517,5.143712,0.9098187,5
JCP2022_804798,5.143465,0.48621187,5
JCP2022_807385,5.1432056,0.4018916,5
JCP2022_800323,5.143176,0.7512309,5
JCP2022_803390,5.1429887,0.90028095,5
JCP2022_807624,5.1427727,0.8881169,5
JCP2022_802956,5.14264,0.4937378,5
JCP2022_804915,5.142278,0.5238858,5
JCP2022_806564,5.1417694,0.89294213,5
JCP2022_806582,5.1416445,1.0748919,5
JCP2022_804659,5.1415596,0.6921074,5
JCP2022_805479,5.1413484,1.4329007,6
JCP2022_802713,5.1412477,0.6420397,5
JCP2022_807881,5.1411276,0.27389148,5
JCP2022_807958,5.1408706,1.248227,5
JCP2022_800995,5.140736,0.66117805,5
JCP2022_801639,5.1405573,0.69444406,5
JCP2022_800856,5.13975,0.9327179,5
JCP2022_802966,5.1396956,0.53037256,5
JCP2022_800603,5.139592,0.7093466,5
JCP2022_807179,5.139521,1.3155174,5
JCP2022_805014,5.1392484,0.5105076,5
JCP2022_807775,5.139215,0.41615206,5
JCP2022_804687,5.1390452,0.9089442,5
JCP2022_801890,5.138709,0.460393,5
JCP2022_806311,5.1386995,0.9368786,5
JCP2022_807347,5.138128,0.81143135,5
JCP2022_805519,5.137957,0.49900365,5
JCP2022_805379,5.137909,0.79175276,5
JCP2022_807332,5.1379004,0.63762105,5
JCP2022_807240,5.1375213,0.21664627,5
JCP2022_806199,5.137212,1.2875799,5
JCP2022_802580,5.1371055,0.96066725,5
JCP2022_807040,5.137104,1.5151067,5
JCP2022_803187,5.1369724,0.843051,5
JCP2022_803684,5.1366687,0.5885255,5
JCP2022_805032,5.1365232,0.3255542,5
JCP2022_804529,5.136283,0.6924123,7
JCP2022_805787,5.1362677,0.9962734,5
JCP2022_803626,5.136256,0.77567184,5
JCP2022_803799,5.1361938,0.84625375,7
JCP2022_804963,5.135751,0.26637438,5
JCP2022_807333,5.135612,0.6835143,5
JCP2022_800510,5.135597,0.7415955,5
JCP2022_804237,5.135381,0.27442786,5
JCP2022_805225,5.135271,0.5107214,5
JCP2022_802748,5.135225,0.89078385,5
JCP2022_807341,5.1347404,0.5260738,5
JCP2022_805105,5.134692,0.76672083,5
JCP2022_806695,5.1345162,0.95070606,5
JCP2022_807166,5.1344705,0.72666126,5
JCP2022_804595,5.1342945,1.293497,10
JCP2022_807951,5.1339545,0.4978779,5
JCP2022_804483,5.133381,0.81833255,5
JCP2022_805117,5.1333323,0.9923343,5
JCP2022_803749,5.1332183,0.13945848,5
JCP2022_800445,5.132986,0.68112105,6
JCP2022_807416,5.132876,0.67822087,5
JCP2022_802038,5.132843,1.0055091,7
JCP2022_805516,5.132766,0.65745986,5
JCP2022_804517,5.132592,0.11914109,5
JCP2022_800011,5.1325502,0.58064806,7
JCP2022_807375,5.13245,0.5468664,5
JCP2022_800479,5.131691,0.57388663,5
JCP2022_802649,5.131524,0.5421663,5
JCP2022_802935,5.1312056,0.44268876,5
JCP2022_803458,5.1310234,1.1734526,5
JCP2022_805798,5.13055,0.9589901,5
JCP2022_807000,5.129979,1.061876,5
JCP2022_801606,5.1297407,1.0570097,5
JCP2022_807746,5.129303,1.5651007,5
JCP2022_806790,5.129161,0.77333313,5
JCP2022_803094,5.1286273,0.71106654,6
JCP2022_806532,5.128373,0.5289129,5
JCP2022_806673,5.1282525,0.7843462,6
JCP2022_800270,5.1281476,0.47683486,5
JCP2022_803671,5.1278925,0.30514547,5
JCP2022_803634,5.127305,0.41243753,5
JCP2022_802979,5.1269984,1.286295,7
JCP2022_806004,5.1269703,0.5169736,5
JCP2022_804677,5.126773,0.90818745,5
JCP2022_804410,5.126667,0.6394854,5
JCP2022_807149,5.1264806,0.7522336,5
JCP2022_801915,5.125771,0.34992284,5
JCP2022_805743,5.125551,0.54308045,5
JCP2022_805423,5.12546,0.24266629,5
JCP2022_806035,5.1249723,1.1081307,5
JCP2022_807202,5.1248646,0.56223696,5
JCP2022_800029,5.1243067,0.9679298,7
JCP2022_807797,5.1242514,1.4067358,5
JCP2022_804465,5.124205,0.70706135,10
JCP2022_802881,5.1240015,0.3819394,5
JCP2022_805103,5.123918,0.64148676,5
JCP2022_802493,5.1237116,0.5093317,5
JCP2022_800609,5.1236367,0.98784983,5
JCP2022_804907,5.123576,1.0655462,5
JCP2022_804653,5.12353,0.5116598,5
JCP2022_801426,5.1234984,2.0251782,5
JCP2022_806117,5.1231756,0.4496361,5
JCP2022_806457,5.122967,1.8932847,5
JCP2022_803489,5.1225414,0.65862125,6
JCP2022_806060,5.1224566,0.8514236,5
JCP2022_805376,5.1222224,0.62811637,7
JCP2022_802976,5.122054,0.63206327,5
JCP2022_805955,5.122009,0.7252566,5
JCP2022_802696,5.1217856,0.69764113,5
JCP2022_800224,5.121694,0.3979423,5
JCP2022_807087,5.121662,0.5306886,5
JCP2022_800345,5.1213517,1.342854,5
JCP2022_804804,5.121312,0.74984795,5
JCP2022_804406,5.1213007,0.6031969,7
JCP2022_807738,5.1212893,0.84789747,5
JCP2022_802224,5.120826,1.2956161,5
JCP2022_801121,5.1205425,0.18544386,5
JCP2022_803448,5.120532,0.6693888,5
JCP2022_800541,5.120363,0.9182036,11
JCP2022_800659,5.1203456,0.82075775,13
JCP2022_800052,5.12017,1.2385067,5
JCP2022_805741,5.1200914,0.9003715,5
JCP2022_805237,5.1199527,0.27598736,5
JCP2022_804860,5.1198606,0.84036475,5
JCP2022_801875,5.1198425,0.7667019,7
JCP2022_801892,5.1194196,1.3623161,7
JCP2022_807091,5.119297,1.0541363,5
JCP2022_806100,5.1185355,0.4365096,5
JCP2022_801071,5.117718,1.1389854,7
JCP2022_805830,5.1175222,0.88497835,7
JCP2022_801259,5.1173425,0.9933064,5
JCP2022_805976,5.1170664,0.8851891,10
JCP2022_802516,5.1169744,1.1584547,7
JCP2022_802871,5.1165066,0.5775251,5
JCP2022_800613,5.1163216,0.7833296,5
JCP2022_807277,5.116305,1.7707937,5
JCP2022_801159,5.115941,0.8606767,5
JCP2022_805364,5.1152434,1.3858296,5
JCP2022_805945,5.115037,0.8944758,5
JCP2022_806647,5.114934,0.7059315,5
JCP2022_804925,5.1143923,0.7054658,5
JCP2022_803444,5.1141896,0.8222458,5
JCP2022_804084,5.1141553,0.76579505,5
JCP2022_803777,5.1139817,0.102378264,5
JCP2022_805435,5.1134586,0.6536852,5
JCP2022_800902,5.113279,0.51567185,5
JCP2022_805843,5.1132383,0.3260093,5
JCP2022_803896,5.11241,0.8555056,5
JCP2022_807047,5.111957,0.44798663,5
JCP2022_801029,5.1118364,1.072113,5
JCP2022_803183,5.1118107,0.32044476,5
JCP2022_804428,5.1117387,0.67283183,5
JCP2022_804648,5.11145,0.86945003,5
JCP2022_803199,5.110999,0.8486394,5
JCP2022_805483,5.1109133,0.5530579,5
JCP2022_806010,5.1107836,0.40796873,5
JCP2022_800106,5.1107454,0.8147558,10
JCP2022_802151,5.110676,0.85382247,12
JCP2022_800088,5.1103783,0.69179785,5
JCP2022_802743,5.110134,0.2536335,5
JCP2022_806712,5.1100264,0.6980784,7
JCP2022_806289,5.1096373,0.5341881,5
JCP2022_802259,5.1093583,1.025342,5
JCP2022_807696,5.109252,0.6183181,5
JCP2022_801313,5.108819,0.5104847,10
JCP2022_807302,5.108752,0.74775666,5
JCP2022_805128,5.1082573,0.81006396,5
JCP2022_807233,5.1082563,0.7478937,5
JCP2022_803493,5.1078925,0.1449629,5
JCP2022_802187,5.1076365,0.6420966,5
JCP2022_806834,5.1076193,0.6435133,5
JCP2022_805692,5.1075063,0.6223089,5
JCP2022_801855,5.1074247,0.4986911,5
JCP2022_801014,5.1070266,0.6769998,5
JCP2022_802391,5.1068125,0.40943253,5
JCP2022_807814,5.1067758,0.43186587,5
JCP2022_807405,5.106069,1.0505121,10
JCP2022_804779,5.10564,0.2912707,6
JCP2022_806058,5.1056156,0.7537317,5
JCP2022_807059,5.105382,0.4659029,5
JCP2022_803259,5.1053743,0.6025605,5
JCP2022_804326,5.1051874,0.7380404,5
JCP2022_804536,5.1048856,1.4481375,7
JCP2022_806497,5.104768,1.287033,5
JCP2022_803113,5.104373,0.8613366,5
JCP2022_805419,5.104213,0.32826874,5
JCP2022_800102,5.1041894,0.7770412,7
JCP2022_803208,5.1041055,0.8754928,5
JCP2022_802808,5.1031976,0.89108634,5
JCP2022_802031,5.1027455,0.28126,5
JCP2022_805643,5.1022983,1.1799365,5
JCP2022_806409,5.1020174,0.75617045,5
JCP2022_802800,5.1016994,0.73944736,7
JCP2022_800252,5.1015444,0.8490512,5
JCP2022_802349,5.1012754,0.9467222,5
JCP2022_802211,5.1011443,0.6455459,5
JCP2022_803537,5.1006994,0.6453489,5
JCP2022_800350,5.100559,0.07472381,5
JCP2022_806443,5.0998354,0.86631656,5
JCP2022_800512,5.099232,0.41315755,5
JCP2022_802700,5.099138,0.7087897,10
JCP2022_804348,5.0991287,1.5160705,5
JCP2022_800614,5.099,0.5524126,9
JCP2022_802447,5.0988503,0.35017365,5
JCP2022_802698,5.0988016,0.3706161,10
JCP2022_803067,5.098736,0.8782864,5
JCP2022_801898,5.098607,0.5533875,5
JCP2022_803612,5.098531,0.914756,5
JCP2022_802461,5.098212,0.663424,5
JCP2022_800660,5.0971284,0.8433776,5
JCP2022_804738,5.0968976,0.53957236,5
JCP2022_804935,5.0965986,0.2386016,5
JCP2022_801026,5.0962706,0.24017566,5
JCP2022_803000,5.0962677,1.1071604,5
JCP2022_804571,5.095931,0.6872,5
JCP2022_800796,5.0955534,0.38062936,5
JCP2022_804467,5.095114,0.4925406,7
JCP2022_805297,5.095044,0.4891504,5
JCP2022_805497,5.0950437,0.5553855,5
JCP2022_802569,5.0950327,0.78130496,5
JCP2022_805075,5.0946593,0.5055392,5
JCP2022_806702,5.094407,0.7767003,7
JCP2022_801281,5.0942407,0.66935164,5
JCP2022_805233,5.094,0.31247598,5
JCP2022_803567,5.093869,0.5028969,5
JCP2022_802320,5.0938463,0.4578395,5
JCP2022_802175,5.09275,0.081760764,5
JCP2022_801097,5.0927086,1.2862871,7
JCP2022_801264,5.092356,1.8027833,12
JCP2022_804371,5.0921144,0.5863223,5
JCP2022_801455,5.091985,0.38531762,6
JCP2022_803724,5.091806,0.83646095,7
JCP2022_807679,5.0917664,0.6817073,5
JCP2022_806918,5.0914335,0.96955496,7
JCP2022_807790,5.091426,0.5999341,5
JCP2022_800051,5.0913057,0.7405139,5
JCP2022_806590,5.0909405,0.69386244,5
JCP2022_807280,5.090312,1.1394631,5
JCP2022_807163,5.0902967,0.75934064,5
JCP2022_802492,5.0901766,0.50447804,5
JCP2022_800520,5.0900674,1.5762959,6
JCP2022_800633,5.089692,0.68598217,10
JCP2022_806655,5.08946,0.42711493,5
JCP2022_807815,5.0893016,0.82929564,5
JCP2022_804336,5.0892344,1.0516224,5
JCP2022_805289,5.0891857,0.40404978,5
JCP2022_807833,5.088866,0.5739739,5
JCP2022_806842,5.0886116,0.5345512,5
JCP2022_804152,5.0886054,0.10246357,5
JCP2022_803602,5.0884175,0.72891146,5
JCP2022_807353,5.0883284,1.9353721,5
JCP2022_806187,5.088239,0.5454688,5
JCP2022_803152,5.088119,0.8919398,5
JCP2022_805149,5.088117,0.74657756,5
JCP2022_800117,5.088088,0.733007,5
JCP2022_804175,5.087943,0.502247,5
JCP2022_806920,5.0878997,0.5258623,5
JCP2022_805057,5.0875206,0.5129305,10
JCP2022_801842,5.086631,1.3616533,5
JCP2022_806579,5.086492,1.3312368,5
JCP2022_804081,5.086276,0.5763634,5
JCP2022_805852,5.0861764,0.80476266,5
JCP2022_806001,5.086049,1.6057658,10
JCP2022_805083,5.086043,0.3378884,5
JCP2022_805472,5.086042,0.69730264,5
JCP2022_801574,5.085251,0.8791644,7
JCP2022_806615,5.0851836,1.915859,7
JCP2022_800563,5.085171,1.0511543,7
JCP2022_801560,5.0851707,0.8075452,5
JCP2022_801598,5.0851355,1.4965557,5
JCP2022_803755,5.0840483,0.83956456,5
JCP2022_802570,5.083927,0.6387127,5
JCP2022_803646,5.0838895,0.8095361,10
JCP2022_800935,5.083694,0.97179645,5
JCP2022_800207,5.083598,0.7946288,5
JCP2022_802280,5.0834374,0.3247259,5
JCP2022_804352,5.083123,1.1531879,5
JCP2022_800201,5.083024,0.950968,5
JCP2022_804314,5.0829434,0.76336193,5
JCP2022_806391,5.0826774,1.0167818,5
JCP2022_807757,5.0823693,1.5498326,5
JCP2022_805616,5.0822554,0.5697648,5
JCP2022_805550,5.08224,0.81052047,5
JCP2022_803558,5.0821214,0.44488892,5
JCP2022_807261,5.0820847,1.2260369,10
JCP2022_803109,5.0816593,1.4619517,10
JCP2022_801125,5.0813503,0.792094,5
JCP2022_803280,5.08092,0.90111315,5
JCP2022_807950,5.0809174,0.6201331,5
JCP2022_805958,5.080598,0.2701578,5
JCP2022_801311,5.080371,0.305522,5
JCP2022_806816,5.079824,1.5391682,6
JCP2022_805964,5.0797286,0.74439955,6
JCP2022_807350,5.0795584,0.46979547,5
JCP2022_801440,5.0793447,0.51699495,5
JCP2022_805607,5.079309,0.9226191,5
JCP2022_804198,5.079216,0.66308117,10
JCP2022_806595,5.079161,0.6237117,5
JCP2022_801785,5.0790677,1.0609964,7
JCP2022_806826,5.0787177,0.6252747,5
JCP2022_803821,5.07858,0.75260353,10
JCP2022_801825,5.0783195,0.6447098,5
JCP2022_800914,5.078105,0.54614085,10
JCP2022_806155,5.0780663,1.3096057,5
JCP2022_800185,5.077602,1.0034373,5
JCP2022_803357,5.0775924,0.3890305,5
JCP2022_805469,5.0774055,0.4452818,5
JCP2022_801663,5.0773025,0.68028414,5
JCP2022_800388,5.0769663,0.3718229,5
JCP2022_807197,5.076679,1.0491558,5
JCP2022_805724,5.076586,0.9088973,5
JCP2022_800485,5.0761995,1.0278493,5
JCP2022_803538,5.0759115,1.0705482,5
JCP2022_804932,5.075523,0.4782444,5
JCP2022_806625,5.0751595,0.38104942,5
JCP2022_802239,5.0751524,1.2323222,5
JCP2022_800289,5.075054,0.48812705,10
JCP2022_804273,5.0748725,0.4268581,5
JCP2022_803627,5.0747867,1.1168516,5
JCP2022_802481,5.0744963,0.66352564,5
JCP2022_800090,5.074062,0.83872503,5
JCP2022_800430,5.073427,0.3618009,5
JCP2022_802736,5.073402,0.66647583,5
JCP2022_801040,5.0731544,0.5477936,5
JCP2022_805873,5.0730486,1.8225201,5
JCP2022_805421,5.072264,0.840244,10
JCP2022_801025,5.0722313,0.3625913,5
JCP2022_806195,5.072175,0.96713376,7
JCP2022_801215,5.071645,0.7958196,5
JCP2022_800208,5.070754,0.70249885,5
JCP2022_800787,5.0706778,0.996392,7
JCP2022_804259,5.0706377,0.80478364,5
JCP2022_800514,5.070604,0.56578594,6
JCP2022_807552,5.070402,0.47968245,5
JCP2022_804581,5.0698557,0.6112059,5
JCP2022_804647,5.0697517,0.3393952,5
JCP2022_800298,5.069187,1.1809143,12
JCP2022_806802,5.0691667,0.57504344,5
JCP2022_805213,5.0686445,0.4802189,5
JCP2022_804845,5.068513,1.0658201,5
JCP2022_803848,5.068504,1.392089,14
JCP2022_803285,5.068444,0.39400047,10
JCP2022_804544,5.068358,0.43168464,5
JCP2022_804661,5.0679903,0.9949163,6
JCP2022_802506,5.0673676,0.73942363,5
JCP2022_806846,5.06718,0.99277234,5
JCP2022_807124,5.0671034,0.9170696,5
JCP2022_806203,5.066622,0.5227123,5
JCP2022_803422,5.0666113,0.37699118,5
JCP2022_802896,5.066579,0.6081341,5
JCP2022_800737,5.0664973,0.7068692,6
JCP2022_805589,5.0662794,0.69733155,5
JCP2022_807780,5.066064,0.71371406,5
JCP2022_805286,5.0657554,0.5736773,6
JCP2022_802362,5.0657134,0.7164965,5
JCP2022_804916,5.065294,1.0240251,5
JCP2022_802000,5.0649195,1.1692374,5
JCP2022_807418,5.064765,0.77344483,5
JCP2022_800662,5.063679,0.7599086,5
JCP2022_804547,5.0635867,0.79760236,5
JCP2022_800829,5.063556,0.8615983,5
JCP2022_801766,5.062949,0.896401,7
JCP2022_803323,5.0628557,0.6881977,5
JCP2022_806293,5.062845,0.981597,5
JCP2022_800812,5.0625696,1.1418121,5
JCP2022_804955,5.0622787,0.968527,10
JCP2022_805046,5.062104,0.63530505,5
JCP2022_804293,5.061932,0.89135355,5
JCP2022_805142,5.0614767,0.5153575,5
JCP2022_805210,5.0611906,0.69183856,5
JCP2022_800062,5.0611534,0.34027767,5
JCP2022_804121,5.0610976,0.43083182,5
JCP2022_807235,5.0608764,1.0314983,5
JCP2022_804680,5.0606728,0.80415654,5
JCP2022_803587,5.0606666,0.5377843,10
JCP2022_806011,5.0605755,0.80398667,5
JCP2022_806080,5.060563,0.6456831,5
JCP2022_805459,5.060535,1.1102477,5
JCP2022_804994,5.0603843,0.38121027,5
JCP2022_803816,5.060328,0.27857745,5
JCP2022_806987,5.0602007,0.69257855,5
JCP2022_801783,5.0600877,0.55034924,5
JCP2022_803715,5.05993,0.7889902,5
JCP2022_805910,5.0599203,0.47445765,5
JCP2022_802593,5.059768,0.9000157,7
JCP2022_807838,5.0595593,0.54717994,5
JCP2022_804170,5.0595083,0.31292892,6
JCP2022_801821,5.0587444,0.8202366,5
JCP2022_800604,5.0585575,0.4554935,5
JCP2022_806438,5.058534,0.2046269,5
JCP2022_807970,5.0583653,0.7981389,5
JCP2022_801668,5.058044,0.5566064,5
JCP2022_803661,5.0579863,0.41121057,5
JCP2022_802484,5.0577135,0.89605886,5
JCP2022_804018,5.0575066,0.12767442,5
JCP2022_807975,5.0573783,0.8131646,5
JCP2022_805890,5.057309,0.45852205,5
JCP2022_804745,5.057069,0.3231185,5
JCP2022_804736,5.0569835,0.66513157,5
JCP2022_806459,5.056549,0.7757784,5
JCP2022_800928,5.05653,1.2238028,5
JCP2022_803401,5.056525,1.4232014,5
JCP2022_807184,5.05632,0.6352074,5
JCP2022_805521,5.056076,0.38964683,5
JCP2022_803952,5.0555687,0.7266333,5
JCP2022_804269,5.0555444,0.53100526,5
JCP2022_807141,5.0552382,0.752696,10
JCP2022_807747,5.0550904,0.57878447,5
JCP2022_801403,5.054945,0.7995756,5
JCP2022_806867,5.054655,0.6012532,5
JCP2022_801460,5.0539923,0.29678804,5
JCP2022_802006,5.053649,0.7719243,5
JCP2022_806871,5.0535817,0.37718508,5
JCP2022_804792,5.0534806,0.61852103,5
JCP2022_802848,5.052935,0.22490184,5
JCP2022_801882,5.052882,1.1960325,5
JCP2022_803676,5.0527344,0.9366169,5
JCP2022_804150,5.052568,1.0172974,5
JCP2022_802811,5.052349,0.80184436,5
JCP2022_807018,5.05222,0.4873544,5
JCP2022_807606,5.0521245,0.9082935,5
JCP2022_801061,5.0520144,0.5519224,5
JCP2022_801277,5.0519476,0.80250466,5
JCP2022_800585,5.0518312,0.3814946,5
JCP2022_803909,5.0515947,0.6966777,5
JCP2022_806448,5.050654,0.5481195,6
JCP2022_807876,5.0505643,0.33764982,5
JCP2022_804027,5.0502815,0.48629034,5
JCP2022_801274,5.050023,0.8622318,5
JCP2022_800147,5.049826,1.0008413,5
JCP2022_802384,5.0497656,0.42659613,5
JCP2022_807758,5.0493846,0.6118334,5
JCP2022_800217,5.0491877,0.51865053,5
JCP2022_806263,5.04818,0.21561235,5
JCP2022_803441,5.0479074,0.67671543,10
JCP2022_800743,5.0478487,0.69711864,5
JCP2022_804124,5.0476236,0.51061535,5
JCP2022_805287,5.047525,0.8856504,5
JCP2022_801237,5.047183,0.7657248,5
JCP2022_803747,5.0469513,0.96496016,6
JCP2022_802221,5.0466957,0.92624164,10
JCP2022_806393,5.0465975,0.7782695,5
JCP2022_800261,5.046481,0.8206645,5
JCP2022_805220,5.045556,1.0439011,5
JCP2022_802348,5.0454693,1.881067,5
JCP2022_802539,5.045267,0.8039522,5
JCP2022_806518,5.044991,1.7066869,5
JCP2022_807791,5.044926,1.5762006,5
JCP2022_804819,5.044833,0.5363826,5
JCP2022_805892,5.0447817,0.447387,5
JCP2022_800556,5.044146,0.330234,5
